x-mag,y-mag,z-mag,label
-11.086906390091938,38.294849501231994,-15.394054891617007,
15.990517031507967,4.296386093604176,2.3451375173447464,
-14.403493183377956,21.61936929550562,16.534562192442614,
-31.62331468398248,35.15782653826348,21.61290347760071,
40.11207056362461,16.285303735635182,1.132989979142141,
-15.585169383977759,28.488078410916998,-0.16945250512399168,
0.4755045078703337,12.201941356932785,33.08754417003074,
-17.877238163635333,13.626107478316118,18.98818592912305,
-11.504932888296942,39.312155056775886,-5.34196945151358,
-9.40775567418569,-26.485020826408164,60.98156268383983,
-14.83618054414869,26.84278561325809,25.528213669226833,
-12.638747947257523,61.96323634586111,-28.05550572751868,
-4.62385565633725,21.086004697561073,6.526336467815582,
-18.155013767377383,32.74391526695572,-3.207125736906637,
-27.698418005448737,33.68675255368773,-23.404122703005324,
-2.197429729924523,30.147641049040274,3.37002248040929,
36.21366592202185,46.132300116232955,-28.798956862410773,
6.810728613359818,38.310622780232194,7.751040812438972,
-0.7612330079563854,18.55560084487691,21.297892282881076,
30.617809550664898,-26.42566189271643,-4.830334005258725,
16.348105176947,26.587602650587012,23.532068199180387,
-6.215393983203047,-38.31961842927356,3.5507174485106536,
22.819242427206206,35.279042783810205,-3.5136654479705296,
11.01736863848736,-43.26800287662089,26.86353166862857,
8.333863769433906,42.1313263589304,-1.7730411475611156,
-8.314718432113708,28.097291934959646,24.319580961248096,
-25.134770327803366,-58.555185743022655,-4.644476671672456,
-9.845316209799266,35.51498453126124,-17.383463198791283,
23.58810897096009,37.399807737205954,-6.585989421836234,
31.85995541504588,30.19797342638646,-5.580937917207968,
-39.39571369044748,0.13991923824958372,-4.138222229280471,
-14.884689573626943,40.644874938647526,1.5983992377716065,
-16.516597574007356,29.91333469777493,19.877345174837423,
-21.331792902717925,18.054503401605878,17.601688513890746,
15.549758316207482,46.99105633924827,1.2697450568473168,
1.4273321481213503,29.647474875750728,-6.503494857760904,
-14.614219430128104,27.743893901201897,26.20284540944309,
4.682735510392171,36.436944196198134,-2.7174198892055066,
-13.70654704597891,40.754464749267285,-1.4782197826946297,
7.140327002153641,26.12084316813771,29.13267486528751,
23.94288858755384,39.48264075650971,-8.539082047504296,
-29.260979692195853,39.52924147853875,13.141998613078465,
35.85889575617811,-21.49397646112065,12.030685040056929,
-6.372265744110859,17.533416892460362,22.568927437743387,
-27.559169961272737,1.961609050537832,9.523791630868496,
18.573611293506623,11.729555640027703,12.722704589512066,
-5.583554519590961,23.181822654945716,0.9697115713040475,
-10.59313085026416,16.36368890354017,16.091819782373417,
-0.4895977000540981,29.248815342785992,-7.663003002300108,
9.937574056373922,-37.905119849865386,-1.1274512889194923,
-0.6771036371060594,-14.42280750784669,-5.718560870749565,
-1.9010949878516978,22.320931762991282,13.694111443917995,
30.278371326958954,35.66120569029851,-15.071004839085822,
1.525517872169172,32.683724252734784,-0.6551476237515094,
80.17642320466025,-12.68394174989211,134.6924596942115,
-7.496541855880715,39.47653112828246,-3.290855249847936,
10.488920811202318,9.069816513761468,-1.4452028005794302,
-6.2074732815917635,30.78833821983775,7.781077012285035,
5.088303142152089,45.28214022211366,1.9407599988652686,
0.18492430427778625,-35.37468615679947,-11.846295242208488,
47.58613378146958,32.44002930473265,-15.3517898198706,
19.430998618511943,4.081983704079616,7.708859611562209,
-4.462660194806766,24.729870250505915,-9.080896236410117,
-4.451256315008935,-6.753222207429404,-2.4521562128501766,
-22.63112207602339,-57.7273620248538,2.701137609649123,
29.697248277807702,22.05670422001169,-1.8075847927915436,
-10.186779417248392,43.601428429519814,-3.3503043104175045,
-11.676444790902536,40.955587916056245,4.335972984460477,
20.359884766375473,29.30328282801964,-9.047688291673333,
4.561521284913465,40.22749077203994,6.498904809117297,
4.909114893128531,-39.989885897769376,4.5141773730284065,
23.281989733097692,19.59727242973437,2.189754500447544,
-21.96051809073165,13.91267661164206,2.78900707747935,
-8.302799602406724,-41.999909250636186,-2.958512312289479,
13.245216515412299,8.356150250352059,6.872391644500077,
7.291559406978695,10.501699798691494,9.976916415031035,
1.9669219265323161,43.411986301982125,-0.995468547973951,
-8.69574398712737,-53.086453196316505,-14.101136049600626,
3.6651447235567876,20.449609656691877,26.2827949249258,
6.576836086615439,-13.261868747756159,48.07550286223794,
-14.87900216986087,-28.373284625405972,-7.516292363618318,
-20.759627499520576,35.17256698883546,15.978749546795997,
-8.899668335778768,44.16088526568205,-3.584269710066644,
-13.31507898804368,36.61091935300409,-3.28498909127453,
-4.363254353586051,-15.551241591618219,49.97479318436453,
-1.0139182201364445,19.63750434537001,1.6532970494937642,
19.08000645148148,51.635468215671345,6.2593960008186365,
-15.671420614853247,51.786470014298544,5.883932907890885,
4.165963897038859,5.107974153985153,-11.640886846790995,
-1.7230692663636777,44.150555909653164,-21.645070933593654,
3.242054059106012,36.78001532418327,-13.35317725556372,
43.313114986428694,10.144763137289868,11.236582184800636,
-18.435375289839556,14.220246500495406,-5.908640502063,
28.0867739464516,17.13552382954456,-11.535220031525315,
-3.552258703440023,15.833183801767646,33.01567356395528,
26.37950485046165,3.3967039728509167,14.364996255238708,
-18.59920550945709,43.62501618771984,16.25963346300248,
-1.304598455598456,12.022589398922735,-10.409323418656752,
-5.577011116362693,42.625003029009605,-10.898706486074682,
5.539466353111433,13.556443560057888,-2.1314577244308244,
-5.4816396612419345,19.52995047995056,4.734389780080941,
-39.96427892630837,22.13058125745026,34.24687528053402,
-4.429495398112638,-36.64950986964931,-18.494153867618564,
-29.402701450429177,44.021316187692655,-5.591853547315458,
-8.738400833829662,6.980607504466946,-32.868516974389514,
18.623832806107146,35.19533284790821,-8.426838023492715,
6.18423159023161,0.12238097477031903,5.216833736118034,
-35.87757824221723,32.50631121823362,7.764046475264824,
38.44512244481361,-25.34750557671703,-3.1524492300496822,
-29.804680679822937,34.48300621265976,-1.4772590557760144,
2.252934443174633,19.06515950421017,28.440764825604667,
-18.80824421236707,20.003163224620277,20.43577239583171,
-8.682324364099161,68.70760319516374,-25.02546065112773,
4.691202681794739,12.817000019101103,17.720987221362673,
-1.7053377771166356,21.82692967265943,17.527856709468995,
-21.39140986069087,20.730886841229022,14.053476440868629,
17.29652743122,27.38082176623705,5.529282558848478,
-44.16830291703313,-44.02946166813251,-29.943295587804165,
2.723357604615001,40.740724599776115,-0.20732829206861264,
5.713827647137607,-40.46621517606553,5.332735920552192,
-2.265192147107356,44.664080834021206,-5.558396451131456,
-34.24413756190735,-5.519083580800742,-9.828804598762583,
-30.283848512200777,43.55734948582998,8.987494358275484,
10.254835021054545,-8.23430685304203,52.79929559599307,
16.54895514336303,25.141637607410164,16.041422102266196,
-26.753075592589695,35.24064694570934,1.0500628777472414,
-49.76362757318162,-10.961289629554058,-6.34076798838013,
14.018701860538709,43.495160271889205,-27.99542330111464,
18.043836790947083,34.72959787159042,-13.034538166096231,
-8.85505768363089,16.530223623806858,-27.20992311743401,
34.98493289399195,29.860381839143802,-0.6765200484844616,
2.513989135030064,42.524051577211345,5.037985403216866,
-18.65900653520396,18.173708587659153,21.17341776724246,
9.614323139271585,-37.871453967584465,-3.2553972199573513,
41.75576067088621,-24.481859425149924,5.476474188843078,
-19.463964682756462,41.86150108749985,17.90614244897758,
-13.94158007968533,19.8774038080415,1.4203267785215639,
9.399774712425055,40.54968749233809,-2.8115379155040245,
-48.7574707464277,-19.317658986351375,13.422840717571141,
-1.2303182087064006,15.278670353108762,11.477678764454252,
0.4597001731481101,-41.45502537695538,-8.365606084666904,
12.781121249477708,22.1778353740279,-23.258547925225834,
24.862974995137392,24.308524135126834,-14.286830384214003,
8.8444460038867,-45.398332692520384,-8.487251226000518,
